Kepler-1497b,,0.148,8.74199772,,,transit,2016,3660,0.96,5675,,https://en.wikipedia.org/wiki/Kepler-1497b
Kepler-1498b,,0.119,48.051405,,,transit,2016,2400,0.86,5256,,https://en.wikipedia.org/wiki/Kepler-1498b
Kepler-1499b,,0.106,44.2008,,,transit,2016,1000,0.82,5097,,https://en.wikipedia.org/wiki/Kepler-1499b
Kepler-1500b,,0.107,15.0330105,,,transit,2016,2950,1,5845,,https://en.wikipedia.org/wiki/Kepler-1500b
Kepler-1501b,,0.139,14.5564533,,,transit,2016,2900,1.2,6229,,https://en.wikipedia.org/wiki/Kepler-1501b
Kepler-1502b,,0.284,41.7083629,,,transit,2016,5000,1.44,6666,,https://en.wikipedia.org/wiki/Kepler-1502b
Kepler-1503b,,0.203,96.16987,,,transit,2016,2800,0.77,5069,,https://en.wikipedia.org/wiki/Kepler-1503b
Kepler-1504b,,0.19,82.304003,,,transit,2016,3360,0.85,5393,,https://en.wikipedia.org/wiki/Kepler-1504b
Kepler-1505b,,0.083,30.8609366,,,transit,2016,1170,0.93,5686,,https://en.wikipedia.org/wiki/Kepler-1505b
Kepler-1506b,,0.118,14.0329154,,,transit,2016,4300,0.95,5676,,https://en.wikipedia.org/wiki/Kepler-1506b
Kepler-1507b,,0.075,16.0506213,,,transit,2016,1120,0.89,5410,,https://en.wikipedia.org/wiki/Kepler-1507b
Kepler-1508b,,0.119,20.7056504,,,transit,2016,2910,1.14,6158,,https://en.wikipedia.org/wiki/Kepler-1508b
Kepler-1509b,,0.165,25.4338197,,,transit,2016,4170,1,5780,,https://en.wikipedia.org/wiki/Kepler-1509b
Kepler-1510b,,0.3,84.703921,,,transit,2016,5270,1.19,6200,,https://en.wikipedia.org/wiki/Kepler-1510b
Kepler-1511b,,0.15,23.2382792,,,transit,2016,2930,1.17,6064,,https://en.wikipedia.org/wiki/Kepler-1511b
Kepler-1512b,,0.105,20.35972599,,,transit,2016,530,0.73,4372,,https://en.wikipedia.org/wiki/Kepler-1512b
Kepler-1513b,,0.755,160.88465087,,,transit,2016,1250,0.99,5617,,https://en.wikipedia.org/wiki/Kepler-1513b
Kepler-1514b,,1.055,217.8317626,,,transit,2016,1240,1.21,6251,,https://en.wikipedia.org/wiki/Kepler-1514b
Kepler-1515b,,0.852,214.3114164,,,transit,2016,1640,1.3,6511,,https://en.wikipedia.org/wiki/Kepler-1515b
Kepler-1516b,,0.156,7.25931979,,,transit,2016,2840,1.04,5904,,https://en.wikipedia.org/wiki/Kepler-1516b
Kepler-1517b,,0.871,5.54608367,,,transit,2016,2830,1.58,7010,,https://en.wikipedia.org/wiki/Kepler-1517b
Kepler-1518b,,0.272,5.11177904,,,transit,2016,3700,1.54,6846,,https://en.wikipedia.org/wiki/Kepler-1518b
Kepler-1519b,,0.63,240.7989397,,,transit,2016,2800,0.94,5644,,https://en.wikipedia.org/wiki/Kepler-1519b
Kepler-1520b,,0.515,0.65355357,,,transit,2016,2070,0.76,4677,,https://en.wikipedia.org/wiki/Kepler-1520b
Kepler-1521b,,0.223,47.14840805,,,transit,2016,740,0.81,5042,,https://en.wikipedia.org/wiki/Kepler-1521b
Kepler-1522b,,0.154,1.84788917,,,transit,2016,2300,0.96,5706,,https://en.wikipedia.org/wiki/Kepler-1522b
Kepler-1523b,,0.141,0.93875077,,,transit,2016,2990,0.97,5708,,https://en.wikipedia.org/wiki/Kepler-1523b
Kepler-1524b,,0.316,70.9674603,,,transit,2016,1650,1.17,6179,,https://en.wikipedia.org/wiki/Kepler-1524b
Kepler-1525b,,0.081,2.41660118,,,transit,2016,1290,1.07,5748,,https://en.wikipedia.org/wiki/Kepler-1525b
Kepler-1526b,,0.217,3.908632,,,transit,2016,1880,0.73,4601,,https://en.wikipedia.org/wiki/Kepler-1526b
Kepler-1527b,,0.426,160.129918,,,transit,2016,5100,1.21,6224,,https://en.wikipedia.org/wiki/Kepler-1527b
Kepler-1528b,,0.13,1.79111021,,,transit,2016,2990,1.03,5857,,https://en.wikipedia.org/wiki/Kepler-1528b
Kepler-1529b,,0.187,5.33905686,,,transit,2016,2230,0.81,5048,,https://en.wikipedia.org/wiki/Kepler-1529b
Kepler-1530b,,0.146,2.5904434,,,transit,2016,1800,0.92,5477,,https://en.wikipedia.org/wiki/Kepler-1530b
Kepler-1530c,,0.147,5.3227406,,,transit,2016,1800,0.92,5477,,https://en.wikipedia.org/wiki/Kepler-1530c
Kepler-1531b,,0.099,1.13854338,,,transit,2016,2200,1.16,6260,,https://en.wikipedia.org/wiki/Kepler-1531b
Kepler-1532b,,0.12,1.09366356,,,transit,2016,2690,0.91,5559,,https://en.wikipedia.org/wiki/Kepler-1532b
Kepler-1533b,,0.309,308.5471,,,transit,2016,2780,1.31,6431,,https://en.wikipedia.org/wiki/Kepler-1533b
Kepler-1534b,,0.169,5.71668872,,,transit,2016,3610,0.9,5442,,https://en.wikipedia.org/wiki/Kepler-1534b
Kepler-1535b,,0.227,138.9442,,,transit,2016,2870,1.08,6021,,https://en.wikipedia.org/wiki/Kepler-1535b
Kepler-1536b,,0.28,364.758031,,,transit,2016,1310,0.71,4434,,https://en.wikipedia.org/wiki/Kepler-1536b
Kepler-1537b,,0.105,1.4444538,,,transit,2016,1640,0.81,5079,,https://en.wikipedia.org/wiki/Kepler-1537b
Kepler-1538b,,0.252,175.138819,,,transit,2016,4210,1.03,5837,,https://en.wikipedia.org/wiki/Kepler-1538b
Kepler-1539b,,0.241,133.3036741,,,transit,2016,2570,0.84,5176,,https://en.wikipedia.org/wiki/Kepler-1539b
Kepler-1540b,,0.222,125.4131177,,,transit,2016,850,0.74,4540,,https://en.wikipedia.org/wiki/Kepler-1540b
Kepler-1541b,,0.103,8.40691199,,,transit,2016,1350,0.86,5282,,https://en.wikipedia.org/wiki/Kepler-1541b
Kepler-1542b,,0.068,3.95116882,,,transit,2016,1100,0.94,5564,,https://en.wikipedia.org/wiki/Kepler-1542b
Kepler-1542c,,0.058,2.89223021,,,transit,2016,1100,0.94,5564,,https://en.wikipedia.org/wiki/Kepler-1542c
Kepler-1542d,,0.078,5.99273738,,,transit,2016,1100,0.94,5564,,https://en.wikipedia.org/wiki/Kepler-1542d
Kepler-1542e,,0.068,5.10115756,,,transit,2016,1100,0.94,5564,,https://en.wikipedia.org/wiki/Kepler-1542e
Kepler-1543b,,0.242,6.96710269,,,transit,2016,3630,1.39,6561,,https://en.wikipedia.org/wiki/Kepler-1543b
Kepler-1544b,,0.159,168.811174,,,transit,2016,1140,0.81,4886,,https://en.wikipedia.org/wiki/Kepler-1544b
Kepler-1545b,,0.241,163.692349,,,transit,2016,2240,0.84,5201,,https://en.wikipedia.org/wiki/Kepler-1545b
Kepler-1546b,,0.279,19.5974971,,,transit,2016,3240,0.95,5623,,https://en.wikipedia.org/wiki/Kepler-1546b
Kepler-1547b,,0.08,0.69297968,,,transit,2016,2170,1.12,6078,,https://en.wikipedia.org/wiki/Kepler-1547b
Kepler-1548b,,0.236,124.828679,,,transit,2016,3800,0.99,5706,,https://en.wikipedia.org/wiki/Kepler-1548b
Kepler-1549b,,0.229,214.886545,,,transit,2016,2580,0.88,5324,,https://en.wikipedia.org/wiki/Kepler-1549b
Kepler-1550b,,0.269,225.582809,,,transit,2016,3920,1.07,5991,,https://en.wikipedia.org/wiki/Kepler-1550b
Kepler-1551b,,0.237,24.4973698,,,transit,2016,5100,1.14,6136,,https://en.wikipedia.org/wiki/Kepler-1551b
Kepler-1552b,,0.22,184.771853,,,transit,2016,2020,0.85,5202,,https://en.wikipedia.org/wiki/Kepler-1552b
Kepler-1553b,,0.103,4.24261881,,,transit,2016,2350,0.85,5288,,https://en.wikipedia.org/wiki/Kepler-1553b
Kepler-1554b,,0.259,198.088774,,,transit,2016,3200,0.84,5297,,https://en.wikipedia.org/wiki/Kepler-1554b
Kepler-1555b,,0.144,8.10501635,,,transit,2016,4510,1.04,5866,,https://en.wikipedia.org/wiki/Kepler-1555b
Kepler-1556b,,0.175,8.82713457,,,transit,2016,3500,0.97,5608,,https://en.wikipedia.org/wiki/Kepler-1556b
Kepler-1557b,,0.136,3.74032496,,,transit,2016,5000,1.11,6099,,https://en.wikipedia.org/wiki/Kepler-1557b
Kepler-1558b,,0.061,3.50470358,,,transit,2016,1120,0.83,5101,,https://en.wikipedia.org/wiki/Kepler-1558b
Kepler-1559b,,0.064,0.97191543,,,transit,2016,1900,0.86,5316,,https://en.wikipedia.org/wiki/Kepler-1559b
Kepler-1560b,,0.079,3.03195744,,,transit,2016,1730,1.02,5815,,https://en.wikipedia.org/wiki/Kepler-1560b
Kepler-1561b,,0.097,1.00520701,,,transit,2016,3240,1.07,5957,,https://en.wikipedia.org/wiki/Kepler-1561b
Kepler-1562b,,0.317,64.2737752,,,transit,2016,4290,1.02,5760,,https://en.wikipedia.org/wiki/Kepler-1562b
Kepler-1563b,,0.067,3.43276598,,,transit,2016,1780,1,5765,,https://en.wikipedia.org/wiki/Kepler-1563b
Kepler-1564b,,0.131,18.0540381,,,transit,2016,2840,0.93,5528,,https://en.wikipedia.org/wiki/Kepler-1564b
Kepler-1565b,,0.106,1.53818844,,,transit,2016,2140,0.76,4940,,https://en.wikipedia.org/wiki/Kepler-1565b
Kepler-1566b,,0.07,0.53991524,,,transit,2016,1670,0.84,5254,,https://en.wikipedia.org/wiki/Kepler-1566b
Kepler-1567b,,0.244,153.979578,,,transit,2016,4000,0.95,5655,,https://en.wikipedia.org/wiki/Kepler-1567b
Kepler-1568b,,0.116,20.925392,,,transit,2016,2880,1.09,5956,,https://en.wikipedia.org/wiki/Kepler-1568b
Kepler-1569b,,0.15,5.79180156,,,transit,2016,3400,1.25,6319,,https://en.wikipedia.org/wiki/Kepler-1569b
Kepler-1570b,,0.095,26.548955,,,transit,2016,1510,0.92,5550,,https://en.wikipedia.org/wiki/Kepler-1570b
Kepler-1571b,,0.136,3.38555488,,,transit,2016,2620,1.23,6297,,https://en.wikipedia.org/wiki/Kepler-1571b
Kepler-1572b,,0.084,5.49548621,,,transit,2016,2000,0.97,5618,,https://en.wikipedia.org/wiki/Kepler-1572b
Kepler-1573b,,0.107,2.6157554,,,transit,2016,3800,1.01,5808,,https://en.wikipedia.org/wiki/Kepler-1573b
Kepler-1574b,,0.115,6.9424334,,,transit,2016,4160,1.06,5892,,https://en.wikipedia.org/wiki/Kepler-1574b
Kepler-1575b,,0.117,2.55314213,,,transit,2016,3800,0.95,5667,,https://en.wikipedia.org/wiki/Kepler-1575b
Kepler-1576b,,0.093,6.98471973,,,transit,2016,1760,1.05,5876,,https://en.wikipedia.org/wiki/Kepler-1576b
Kepler-1577b,,0.101,6.30560247,,,transit,2016,1770,0.78,4862,,https://en.wikipedia.org/wiki/Kepler-1577b
Kepler-1578b,,0.093,1.45088691,,,transit,2016,3310,0.9,5545,,https://en.wikipedia.org/wiki/Kepler-1578b
Kepler-1579b,,0.075,0.84990789,,,transit,2016,1520,0.75,4584,,https://en.wikipedia.org/wiki/Kepler-1579b
Kepler-1580b,,0.188,56.6449279,,,transit,2016,2840,1.47,6228,,https://en.wikipedia.org/wiki/Kepler-1580b
Kepler-1581b,,0.071,6.28385491,,,transit,2016,1440,1.12,6022,,https://en.wikipedia.org/wiki/Kepler-1581b
Kepler-1582b,,0.133,4.83817712,,,transit,2016,370,0.28,3208,,https://en.wikipedia.org/wiki/Kepler-1582b
Kepler-1583b,,0.054,9.32807355,,,transit,2016,1160,0.94,5645,,https://en.wikipedia.org/wiki/Kepler-1583b
Kepler-1584b,,0.144,13.3997099,,,transit,2016,4320,1.1,6069,,https://en.wikipedia.org/wiki/Kepler-1584b
Kepler-1585b,,0.16,3.5827463,,,transit,2016,4140,0.94,5538,,https://en.wikipedia.org/wiki/Kepler-1585b
Kepler-1586b,,0.136,15.6049212,,,transit,2016,2820,1.45,6681,,https://en.wikipedia.org/wiki/Kepler-1586b
Kepler-1587b,,0.119,9.4060467,,,transit,2016,2960,1.08,5933,,https://en.wikipedia.org/wiki/Kepler-1587b
Kepler-1588b,,0.068,7.84931739,,,transit,2016,2150,0.96,5817,,https://en.wikipedia.org/wiki/Kepler-1588b
Kepler-1589b,,0.097,0.99166527,,,transit,2016,4620,1.18,6166,,https://en.wikipedia.org/wiki/Kepler-1589b
Kepler-1590b,,0.102,7.61760804,,,transit,2016,2900,1.11,6053,,https://en.wikipedia.org/wiki/Kepler-1590b
Kepler-1591b,,0.113,8.18504949,,,transit,2016,3600,1.1,6082,,https://en.wikipedia.org/wiki/Kepler-1591b
Kepler-1592b,,0.137,3.05710069,,,transit,2016,4400,1.18,6213,,https://en.wikipedia.org/wiki/Kepler-1592b
Kepler-1593b,,0.283,174.509835,,,transit,2016,2460,0.81,4995,,https://en.wikipedia.org/wiki/Kepler-1593b
Kepler-1594b,,0.095,2.71603809,,,transit,2016,3600,1.06,5946,,https://en.wikipedia.org/wiki/Kepler-1594b
Kepler-1595b,,0.11,4.56380468,,,transit,2016,2740,0.84,5203,,https://en.wikipedia.org/wiki/Kepler-1595b
Kepler-1596b,,0.17,66.373379,,,transit,2016,3800,0.95,5706,,https://en.wikipedia.org/wiki/Kepler-1596b
Kepler-1597b,,0.095,2.94654179,,,transit,2016,4090,1.25,6377,,https://en.wikipedia.org/wiki/Kepler-1597b
Kepler-1598b,,0.085,4.34195123,,,transit,2016,2390,1.07,5940,,https://en.wikipedia.org/wiki/Kepler-1598b
Kepler-1599b,,0.145,122.363553,,,transit,2016,3270,0.99,5767,,https://en.wikipedia.org/wiki/Kepler-1599b
Kepler-1600b,,0.279,386.370548,,,transit,2016,3240,0.86,5214,,https://en.wikipedia.org/wiki/Kepler-1600b
Kepler-1601b,,0.073,2.20921951,,,transit,2016,2200,1.04,5869,,https://en.wikipedia.org/wiki/Kepler-1601b
Kepler-1602b,,0.12,11.17931605,,,transit,2016,2660,1.22,6296,,https://en.wikipedia.org/wiki/Kepler-1602b
Kepler-1603b,,0.115,2.27163926,,,transit,2016,5710,1.21,6241,,https://en.wikipedia.org/wiki/Kepler-1603b
Kepler-1604b,,0.126,0.68368426,,,transit,2016,1830,0.81,4976,,https://en.wikipedia.org/wiki/Kepler-1604b
Kepler-1605b,,0.096,85.7565495,,,transit,2016,730,0.86,5280,,https://en.wikipedia.org/wiki/Kepler-1605b
Kepler-1606b,,0.185,196.435224,,,transit,2016,2900,0.9,5422,,https://en.wikipedia.org/wiki/Kepler-1606b
Kepler-1607b,,0.082,13.6473676,,,transit,2016,2400,1.14,6116,,https://en.wikipedia.org/wiki/Kepler-1607b
Kepler-1608b,,0.154,16.4735686,,,transit,2016,2710,0.75,4992,,https://en.wikipedia.org/wiki/Kepler-1608b
Kepler-1609b,,0.198,114.34219,,,transit,2016,4840,1.18,6132,,https://en.wikipedia.org/wiki/Kepler-1609b
Kepler-1610b,,0.144,8.70181574,,,transit,2016,3470,0.91,5383,,https://en.wikipedia.org/wiki/Kepler-1610b
Kepler-1611b,,0.072,5.1762429,,,transit,2016,2240,0.94,5605,,https://en.wikipedia.org/wiki/Kepler-1611b
Kepler-1612b,,0.092,3.91795101,,,transit,2016,2730,0.96,5643,,https://en.wikipedia.org/wiki/Kepler-1612b
Kepler-1613b,,0.186,1.5184299,,,transit,2016,2790,1.08,6005,,https://en.wikipedia.org/wiki/Kepler-1613b
Kepler-1614b,,0.133,3.9466141,,,transit,2016,3200,0.79,5121,,https://en.wikipedia.org/wiki/Kepler-1614b
Kepler-1615b,,0.184,47.3126192,,,transit,2016,3100,1.04,5865,,https://en.wikipedia.org/wiki/Kepler-1615b
Kepler-1616b,,0.091,6.76284377,,,transit,2016,2810,1.21,6266,,https://en.wikipedia.org/wiki/Kepler-1616b
Kepler-1617b,,0.107,27.4785572,,,transit,2016,2650,1.15,6167,,https://en.wikipedia.org/wiki/Kepler-1617b
Kepler-1618b,,0.112,6.10826019,,,transit,2016,4040,1.41,6620,,https://en.wikipedia.org/wiki/Kepler-1618b
Kepler-1619b,,0.068,23.6225913,,,transit,2016,1700,1,5852,,https://en.wikipedia.org/wiki/Kepler-1619b
Kepler-1620b,,0.144,101.951829,,,transit,2016,2520,1.15,6157,,https://en.wikipedia.org/wiki/Kepler-1620b
Kepler-1621b,,0.193,92.263714,,,transit,2016,4770,1.15,6158,,https://en.wikipedia.org/wiki/Kepler-1621b
Kepler-1622b,,0.131,10.8118737,,,transit,2016,3020,1.31,6436,,https://en.wikipedia.org/wiki/Kepler-1622b
Kepler-1623b,,0.117,4.36128348,,,transit,2016,3220,1,5772,,https://en.wikipedia.org/wiki/Kepler-1623b
Kepler-1624b,,0.509,3.29030452,,,transit,2016,650,0.5,3636,,https://en.wikipedia.org/wiki/Kepler-1624b
Kepler-1625b,,0.541,287.378949,,,transit,2016,3960,0.96,5677,,https://en.wikipedia.org/wiki/Kepler-1625b
Kepler-1626b,,0.18,4.13962966,,,transit,2016,5600,1.51,6826,,https://en.wikipedia.org/wiki/Kepler-1626b
Kepler-1627b,,0.329,7.20283653,,,transit,2016,1010,0.87,5445,,https://en.wikipedia.org/wiki/Kepler-1627b
Kepler-1628b,,0.574,76.378033,,,transit,2016,1150,0.55,3724,,https://en.wikipedia.org/wiki/Kepler-1628b
Kepler-1629b,,0.069,3.87595807,,,transit,2016,1300,1.01,5776,,https://en.wikipedia.org/wiki/Kepler-1629b
Kepler-1630b,,0.195,509.997402,,,transit,2016,910,0.66,4736,,https://en.wikipedia.org/wiki/Kepler-1630b
Kepler-1631b,,0.12,4.09513932,,,transit,2016,3900,0.97,5679,,https://en.wikipedia.org/wiki/Kepler-1631b
Kepler-1632b,,0.22,448.303558,,,transit,2016,1900,1.12,6137,,https://en.wikipedia.org/wiki/Kepler-1632b
Kepler-1633b,,0.141,186.404271,,,transit,2016,2650,1.2,6256,,https://en.wikipedia.org/wiki/Kepler-1633b
Kepler-1634b,,0.285,374.876239,,,transit,2016,2130,0.92,5474,,https://en.wikipedia.org/wiki/Kepler-1634b
Kepler-1635b,,0.325,469.63111,,,transit,2016,3540,0.89,5347,,https://en.wikipedia.org/wiki/Kepler-1635b
Kepler-1636b,,0.288,425.47785,,,transit,2016,5110,1.01,5797,,https://en.wikipedia.org/wiki/Kepler-1636b
Kepler-1637b,,0.079,6.10960324,,,transit,2016,1650,1.02,5789,,https://en.wikipedia.org/wiki/Kepler-1637b
Kepler-1638b,,0.167,259.33683,,,transit,2016,2870,0.97,5710,,https://en.wikipedia.org/wiki/Kepler-1638b
Kepler-1639b,,0.23,9.878482,,,transit,2016,3810,1.12,6150,,https://en.wikipedia.org/wiki/Kepler-1639b
Kepler-1640b,,0.43,7.5844126,,,transit,2016,4500,1.27,6324,,https://en.wikipedia.org/wiki/Kepler-1640b
Kepler-1641b,,0.277,19.672266,,,transit,2016,3130,1.12,6152,,https://en.wikipedia.org/wiki/Kepler-1641b
Kepler-1641c,,0.263,32.657212,,,transit,2016,3130,1.12,6152,,https://en.wikipedia.org/wiki/Kepler-1641c
Kepler-1642b,,0.285,12.2057513,,,transit,2016,1460,0.88,5355,,https://en.wikipedia.org/wiki/Kepler-1642b
Kepler-1642c,,0.237,6.6513802,,,transit,2016,1460,0.88,5355,,https://en.wikipedia.org/wiki/Kepler-1642c
Kepler-1643b,,0.205,5.34264507,,,transit,2016,1350,0.92,5508,,https://en.wikipedia.org/wiki/Kepler-1643b
Kepler-1644b,,0.168,21.0907758,,,transit,2016,1930,0.89,5499,,https://en.wikipedia.org/wiki/Kepler-1644b
Kepler-1645b,,0.159,16.1779561,,,transit,2016,2750,1.02,5812,,https://en.wikipedia.org/wiki/Kepler-1645b
Kepler-1646b,,0.11,4.48558383,,,transit,2016,260,0.24,3299,,https://en.wikipedia.org/wiki/Kepler-1646b
Kepler-1647b,1.51968,1.059,1107.5923,2.7205,,transit,2016,,1.22,6210,,https://en.wikipedia.org/wiki/Kepler-1647b
MOA-2011-BLG-028Lb,0.09439,,,4.14,,microlensing,2016,24100,0.75,,,https://en.wikipedia.org/wiki/MOA-2011-BLG-028Lb
MOA-2013-BLG-605Lb,0.01007,,,0.94,,microlensing,2016,,0.03,,,https://en.wikipedia.org/wiki/MOA-2013-BLG-605Lb
OGLE-2007-BLG-349(AB)c,0.25171,,2557,2.59,,microlensing,2016,9000,0.41,,,https://en.wikipedia.org/wiki/OGLE-2007-BLG-349(AB)c
OGLE-2012-BLG-0724Lb,0.47,,,1.6,,microlensing,2016,22000,0.29,,,https://en.wikipedia.org/wiki/OGLE-2012-BLG-0724Lb
OGLE-2014-BLG-0676Lb,3.09,,,4.4,,microlensing,2016,7200,0.62,,,https://en.wikipedia.org/wiki/OGLE-2014-BLG-0676Lb
OGLE-2015-BLG-0051Lb,0.72,,,0.73,,microlensing,2016,27000,0.1,,,https://en.wikipedia.org/wiki/OGLE-2015-BLG-0051Lb
OGLE-2015-BLG-0954Lb,3.9,,,1.2,,microlensing,2016,2000,0.33,,,https://en.wikipedia.org/wiki/OGLE-2015-BLG-0954Lb
OGLE-2015-BLG-0966Lb,0.06607,,,2.1,,microlensing,2016,8200,0.38,,,https://en.wikipedia.org/wiki/OGLE-2015-BLG-0966Lb
OGLE-2012-BLG-0950Lb,0.11012,,,2.7,,microlensing,2016,9800,0.56,,,https://en.wikipedia.org/wiki/OGLE-2012-BLG-0950Lb
OGLE-2014-BLG-1760Lb,0.56,,,1.75,,microlensing,2016,22400,0.51,,,https://en.wikipedia.org/wiki/OGLE-2014-BLG-1760Lb
Pr0211 c,7.79,,4850,5.5,,radial vel.,2016,,0.94,5300,,https://en.wikipedia.org/wiki/Pr0211_c
Proxima Centauri b,0.004,,11.186,0.0485,,radial vel.,2016,4.2,0.12,3050,"Nearest exoplanet to the Solar System, and is potentially habitable",https://en.wikipedia.org/wiki/Proxima_Centauri_b
Rho Coronae Borealis c,0.07866,,102.54,0.4123,448,radial vel.,2016,56.2,0.89,5627,,https://en.wikipedia.org/wiki/Rho_Coronae_Borealis_c
TRAPPIST-1b,0.00267,0.097,1.51087081,0.01111,400,transit,2016,39,0.08,2559,,https://en.wikipedia.org/wiki/TRAPPIST-1b
TRAPPIST-1c,0.00434,0.094,2.4218233,0.01521,342,transit,2016,39,0.08,2559,,https://en.wikipedia.org/wiki/TRAPPIST-1c
TRAPPIST-1d,0.00129,0.069,4.04961,0.02144,288,transit,2016,39,0.08,2559,,https://en.wikipedia.org/wiki/TRAPPIST-1d
TYC 3667-1280-1 b,5.4,,26.468,0.21,1350,radial vel.,2016,1570,1.87,5130,,https://en.wikipedia.org/wiki/TYC_3667-1280-1_b
V830 Tauri b,0.7,,4.927,0.057,,radial vel.,2016,490,1,4250,,https://en.wikipedia.org/wiki/V830_Tauri_b
WASP-76b,0.92,1.83,1.809886,0.033,2190,transit,2016,390,1.46,6250,,https://en.wikipedia.org/wiki/WASP-76b
WASP-85Ab,1.265,1.24,2.6556777,0.039,1452,transit,2016,,1.09,6112,,https://en.wikipedia.org/wiki/WASP-85Ab
WASP-90b,0.63,1.63,3.916243,0.0562,1840,transit,2016,1100,1.55,6430,,https://en.wikipedia.org/wiki/WASP-90b
WASP-92b,0.805,1.461,2.1746742,0.0348,1871,transit,2016,1700,1.19,6280,,https://en.wikipedia.org/wiki/WASP-92b
WASP-93b,1.47,1.597,2.7325321,0.04211,,transit,2016,820,1.33,6700,,https://en.wikipedia.org/wiki/WASP-93b
WASP-113b,0.475,1.409,4.54216875,0.05885,1496,transit,2016,1200,1.32,5890,,https://en.wikipedia.org/wiki/WASP-113b
WASP-114b,1.769,1.339,1.5487743,0.02851,2043,transit,2016,1500,1.29,5940,,https://en.wikipedia.org/wiki/WASP-114b
WASP-118b,0.514,1.44,4.0460435,0.05453,,transit,2016,820,1.32,6410,,https://en.wikipedia.org/wiki/WASP-118b
WASP-119b,1.23,1.4,2.49979,0.0363,1600,transit,2016,1090,1.02,5650,,https://en.wikipedia.org/wiki/WASP-119b
WASP-120b,4.85,1.473,3.6112706,0.0514,1890,transit,2016,1430,1.39,6450,,https://en.wikipedia.org/wiki/WASP-120b
WASP-121b,1.183,1.865,1.2749255,0.02544,,transit,2016,880,1.35,6459,,https://en.wikipedia.org/wiki/WASP-121b
WASP-123b,0.899,1.318,2.9776412,0.04263,1510,transit,2016,700,1.17,5740,,https://en.wikipedia.org/wiki/WASP-123b
WASP-124b,0.6,1.24,3.37265,0.0449,1400,transit,2016,1410,1.07,6050,,https://en.wikipedia.org/wiki/WASP-124b
WASP-126b,0.28,0.96,3.2888,0.0449,1480,transit,2016,760,1.12,5800,,https://en.wikipedia.org/wiki/WASP-126b
WASP-127b,0.18,1.37,4.178062,0.052,,transit,2016,330,1.08,5620,,https://en.wikipedia.org/wiki/WASP-127b
WASP-129b,1,0.93,5.748145,0.0628,1100,transit,2016,800,1,5900,,https://en.wikipedia.org/wiki/WASP-129b
WASP-130b,1.23,0.89,11.55098,0.1012,833,transit,2016,590,1.04,5625,,https://en.wikipedia.org/wiki/WASP-130b
WASP-131b,0.27,1.22,5.322023,0.0607,1400,transit,2016,820,1.06,6030,,https://en.wikipedia.org/wiki/WASP-131b
WASP-132b,0.41,0.87,7.133521,0.067,763,transit,2016,390,0.8,4775,,https://en.wikipedia.org/wiki/WASP-132b
WASP-133b,1.16,1.21,2.176423,0.0345,1790,transit,2016,1780,1.16,5700,,https://en.wikipedia.org/wiki/WASP-133b
WASP-135b,1.9,1.3,1.4013794,0.0243,,transit,2016,980,0.98,5675,,https://en.wikipedia.org/wiki/WASP-135b
WASP-136b,1.51,1.38,5.215357,0.0661,,transit,2016,530,1.41,6260,,https://en.wikipedia.org/wiki/WASP-136b
WASP-138b,1.22,1.09,3.634433,0.0494,,transit,2016,1000,1.22,6272,,https://en.wikipedia.org/wiki/WASP-138b
WASP-139b,0.117,0.8,5.924262,0.062,910,transit,2016,750,0.92,5310,,https://en.wikipedia.org/wiki/WASP-139b
WASP-140b,2.44,1.44,2.2359835,0.0323,1320,transit,2016,590,0.9,5260,,https://en.wikipedia.org/wiki/WASP-140b
WASP-141b,2.69,1.21,3.310651,0.0469,1540,transit,2016,1900,1.25,5900,,https://en.wikipedia.org/wiki/WASP-141b
WASP-142b,0.84,1.53,2.052868,0.0347,2000,transit,2016,2700,1.33,6010,,https://en.wikipedia.org/wiki/WASP-142b
WASP-157b,0.574,1.065,3.9516205,0.0529,1339,transit,2016,,1.26,5838,,https://en.wikipedia.org/wiki/WASP-157b
XO-6b,4.4,2.07,3.7650007,0.0815,1577,transit,2016,759.0,1.47,6720,,https://en.wikipedia.org/wiki/XO-6b
YBP 401 b,0.46,,4.087,,,radial vel.,2016,,1.14,6165,,https://en.wikipedia.org/wiki/YBP_401_b
BD+03 2562 b,6.4,,481.9,1.3,,radial vel.,2017,8540,1.14,4095,,https://en.wikipedia.org/wiki/BD%2B03_2562_b
CoRoT 223977153 b,0.15,0.57,6.71837,0.071,938,transit,2017,,1.08,5970,,https://en.wikipedia.org/wiki/CoRoT_223977153_b
Gliese 273 b,0.00909,,18.6498,0.091101,,radial vel.,2017,12,0.29,3382,,https://en.wikipedia.org/wiki/Gliese_273_b
Gliese 273 c,0.00371,,4.7234,0.036467,,radial vel.,2017,12,0.29,3382,,https://en.wikipedia.org/wiki/Gliese_273_c
Gliese 625 b,0.00887,,14.628,0.078361,,radial vel.,2017,21,0.30,3499,,https://en.wikipedia.org/wiki/Gliese_625_b
Gliese 1148 c,0.2141,,532.58,0.912,,radial vel.,2017,35.98,,,,https://en.wikipedia.org/wiki/Gliese_1148_c
Gliese 3138 b,0.0056,,1.22003,0.0197,,radial vel.,2017,92.9,0.68,3717,,https://en.wikipedia.org/wiki/Gliese_3138_b
Gliese 3138 c,0.01315,,5.974,0.057,,radial vel.,2017,92.9,0.68,3717,,https://en.wikipedia.org/wiki/Gliese_3138_c
